DateTime,AddedIPs,RemovedIPs
1516907730,256,0
1516911328,256,0
1516914924,0,256
1516930608,0,256
1516980606,1536,0
1516985123,256,0
1516986923,256,0
1516990526,0,768
1516994131,256,256
1516995927,0,256
1517006115,256,0
1517017536,256,0
1517066140,0,1024
1517071532,0,512
1517074235,1024,0
1517079610,0,512
1517080525,256,0
1517087724,0,256
1517094013,0,256
1517153408,1024,0
1517159728,512,768
1517172330,256,0
1517174126,256,256
1517208336,0,256
1517238933,0,1280
1517239826,768,0
1517245214,0,512
1517246127,256,0
1517251529,256,0
1517253329,256,0
1517260528,256,0
1517267734,256,0
1517276730,256,0
1517282135,0,256
1517326209,768,1024
1517332523,0,256
1517346933,0,256
1517363106,0,512
1517402069,768,0
1517412609,0,1024
1517416208,0,256
1517418934,256,0
1517433334,256,0
1517440537,256,0
1517445616,768,0
1517487340,0,512
1517505340,0,256
1517513408,1280,0
1517516128,256,0
1517519727,0,256
1517523337,256,0
1517525106,0,256
1517526934,256,0
1517530535,256,0
1517531813,512,0
1517534139,0,256
1517537738,256,0
1517567657,0,256
1517585409,768,0
1517588129,256,0
1517599808,0,1024
1517602531,0,256
1517608822,0,256
1517613327,0,256
1517617809,0,512
1517618406,256,0
1517620543,0,256
1517624138,0,256
1517670936,0,1024
1517682615,768,0
1517685326,256,256
1517690090,256,0
1517693558,256,0
1517705107,256,256
1517765707,768,0
1517769907,0,768
1517776209,0,256
1517783409,0,256
1517785219,0,256
1517792413,0,256
1517850939,0,1024
1517852728,1024,0
1517876131,0,256
1517879737,256,0
1517883342,256,0
1517938210,0,1024
1517941836,2048,0
1517949928,256,0
1517960736,256,0
1517963783,768,0
1517987740,256,0
1518024627,768,0
1518028440,0,1792
1518030925,0,256
1518045334,256,0
1518050220,256,256
1518072094,0,256
1518107476,1024,0
1518108326,256,0
1518111220,0,1536
1518117334,256,0
1518122707,256,0
1518127228,0,256
1518128137,256,0
1518130818,0,256
1518132610,0,256
1518135339,256,0
1518136893,512,0
1518193810,0,1280
1518201009,0,256
1518203742,0,256
1518205061,1024,0
1518209130,256,256
1518222609,0,256
1518223530,512,0
1518254136,0,256
1518288320,768,0
1518291009,0,1280
1518295224,0,256
1518300927,0,256
1518308130,256,0
1518367374,512,0
1518372927,256,0
1518374184,256,1024
1518376529,256,0
1518381908,256,256
1518396308,768,0
1518399321,256,0
1518453531,1024,768
1518457508,0,256
1518460244,0,256
1518462020,0,256
1518462935,256,0
1518470136,256,0
1518473734,256,0
1518482737,512,256
1518522307,0,256
1518538540,0,1792
1518540329,1280,0
1518556509,0,256
1518560138,256,0
1518568211,256,0
1518590621,256,0
1518626045,0,1792
1518632144,0,256
1518634822,0,256
1518637010,768,0
1518639326,256,0
1518646533,256,0
1518655507,256,0
1518677137,256,0
1518722139,0,1536
1518724257,1536,0
1518726654,0,256
1518741486,256,0
1518750938,256,0
1518763540,0,256
1518802343,1280,0
1518806708,0,256
1518810307,0,1280
1518812130,256,0
1518817508,256,0
1518818477,0,256
1518823810,0,256
1518827879,512,0
1518831908,256,0
1518863667,0,256
1518885160,768,0
1518888610,0,1024
1518891322,256,0
1518897616,0,512
1518903927,0,256
1518906985,256,0
1518914733,256,0
1518970537,0,1536
1518971409,1792,0
1518972322,256,0
1518977721,0,256
1518981330,256,0
1518993010,0,256
1518999330,0,256
1519004708,256,0
1519006541,0,256
1519034426,0,256
1519057810,1280,1024
1519064126,256,0
1519065926,0,256
1519082132,256,0
1519090417,0,256
1519109130,0,256
1519144209,0,1536
1519147890,768,0
1519150525,256,0
1519154127,256,0
1519173932,512,0
1519175735,0,256
1519194610,0,256
1519219837,1536,0
1519233330,0,1024
1519240532,0,256
1519245011,0,256
1519251341,256,0
1519260309,256,0
1519306211,0,1536
1519316161,0,256
1519324822,1536,0
1519331624,256,0
1519334134,0,256
1519345815,0,256
1519346740,512,0
1519348548,256,0
1519399936,512,0
1519410611,0,1280
1519432922,512,0
1519486207,0,1536
1519486479,512,0
1519488932,256,0
1519500673,256,0
1519510549,512,0
1519517735,256,0
1519519508,0,256
1519572760,0,1280
1519577108,0,256
1519581617,0,256
1519586136,512,0
1519601965,256,256
1519659537,768,0
1519670290,0,256
1519684732,0,256
1519688709,0,256
1519713213,0,256
1519744540,0,768
1519745612,1024,0
1519769737,256,0
1519775109,0,256
1519799610,256,0
1519831808,0,256
1519838145,0,256
1519839684,768,0
1519845328,512,0
1519857909,256,0
1519859726,0,512
1519864426,256,0
1519884933,0,256
1519890226,256,0
1519895734,0,256
1519911029,1536,0
1519920928,256,0
1519922346,256,0
1519925656,256,512
1519947456,0,256
1519949740,0,256
1519967740,256,0
1519983299,256,0
1519996546,0,1792
1519998001,0,256
1520007335,0,256
1520011811,0,512
1520012081,1024,0
1520014526,256,0
1520015583,256,0
1520031620,0,256
1520037805,512,0
1520059029,0,256
1520091172,256,0
1520094656,0,256
1520095525,256,0
1520098615,0,1024
1520100930,0,512
1520177595,0,512
1520180142,0,256
1520184772,1280,0
1520189108,0,256
1520190936,256,0
1520197225,0,256
1520203120,256,0
1520210708,256,0
1520212544,256,0
1520232084,256,0
1520242547,0,256
1520260211,1536,0
1520270132,256,0
1520271011,0,256
1520276417,0,512
1520277327,256,0
1520282731,256,0
1520289171,0,256
1520296211,0,256
1520347182,256,1792
1520349330,256,0
1520355616,0,256
1520366417,256,0
1520374544,256,256
1520433011,0,1280
1520435735,0,256
1520440236,1792,0
1520450130,256,0
1520458628,256,0
1520460932,256,0
1520463744,256,0
1520469527,256,0
1520490762,256,256
1520492418,0,256
1520526710,0,1792
1520530333,1536,0
1520533933,256,0
1520536529,256,0
1520550019,0,256
1520554528,0,512
1520577121,256,0
1520616613,0,1536
1520616904,1280,0
1520620352,0,256
1520633726,0,256
1520638638,0,256
1520662528,0,256
1520687737,0,256
1520695811,512,0
1520703225,0,1024
1520713936,0,256
1520716537,256,0
1520728704,256,0
1520749812,0,256
1520778628,512,0
1520782617,0,256
1520792133,256,0
1520813737,0,256
1520845288,256,0
1520865038,0,256
1520865909,0,256
1520868611,0,256
1520869003,1024,0
1520873110,256,0
1520878529,0,256
1520879685,256,0
1520883910,256,0
1520901618,512,0
1520919124,256,0
1520955011,512,1280
1520963126,0,512
1521021644,0,256
1521040540,0,1280
1521045512,1024,0
1521058534,512,0
1521063909,256,0
1521071109,0,256
1521083726,256,0
1521098130,256,0
1521131535,0,1024
1521138972,1024,0
1521144918,0,256
1521156604,0,256
1521158409,0,256
1521178296,256,0
1521202532,256,0
1521221403,512,0
1521225003,0,512
1521270004,0,256
1521302403,0,256
1521307803,0,1280
1521311435,1024,0
1521323119,256,0
1521333455,256,0
1521394202,1024,0
1521395115,256,0
1521396923,256,0
1521398034,0,768
1521408876,256,0
1521409502,0,256
1521417605,0,256
1521423089,0,256
1521427256,256,0
1521477358,768,0
1521479716,0,768
1521480604,0,256
1521483321,256,0
1521487803,0,256
1521490519,256,0
1521491681,0,256
1521502203,0,256
1521506280,256,0
1521510326,256,0
1521552689,256,0
1521562519,0,1024
1521589533,256,0
1521591326,0,256
1521592203,0,256
1521639902,0,1024
1521649821,1024,0
1521656132,256,0
1521659724,0,256
1521663326,256,0
1521678715,256,0
1521736203,0,768
1521739803,2304,0
1521740720,256,0
1521741604,0,256
1521747003,0,256
1521749724,256,256
1521783929,0,256
1521796533,0,256
1521815426,512,0
1521826204,0,1536
1521836122,0,256
1521843325,0,256
1521901981,0,256
1521909002,512,0
1521913519,256,0
1521921603,0,256
1521928804,0,256
1521937943,768,0
1521942331,0,256
1521947743,256,0
1521995227,512,512
1522015204,0,256
1522023332,256,0
1522024204,0,256
1522044935,256,0
1522048530,0,256
1522080004,0,512
1522081949,768,0
1522087204,0,256
1522088760,256,0
1522095321,256,256
1522101603,0,256
1522109733,0,256
1522111532,256,0
1522167335,0,1024
1522171613,512,0
1522180804,0,256
1522196129,256,0
1522199738,256,0
1522203327,256,0
1522217733,0,256
1522254625,768,0
1522257326,256,0
1522257986,0,512
1522282533,0,256
1522290343,256,0
1522340861,256,768
1522347329,256,0
1522370735,512,0
1522420226,1024,0
1522426519,0,1024
1522428322,256,0
1522434630,256,0
1522440930,256,0
1522454406,0,256
1522457136,0,512
1522459649,256,0
1522506602,0,1536
1522514032,0,256
1522519204,0,256
1522521003,1024,0
1522526404,0,256
1522548932,256,0
1522600442,1024,0
1522602920,256,0
1522607403,0,256
1522613727,0,256
1522621802,0,256
1522629932,256,0
1522631745,256,0
1522636063,0,256
1522687502,0,768
1522689338,0,256
1522690205,1024,0
1522692922,256,0
1522698321,256,0
1522699203,0,256
1522710003,256,0
1522714536,256,256
1522716358,0,256
1522774804,768,0
1522776603,0,512
1522778404,0,256
1522785603,0,256
1522794970,0,256
1522800931,0,256
1522804540,256,0
1522829730,0,256
1522843203,0,256
1522859408,0,1280
1522863028,1536,0
1522950321,0,1536
1522957524,0,256
1522974602,1792,0
1523007002,1536,0
1523017915,256,0
1523022333,256,0
1523038521,256,0
1523061003,0,1280
1523068474,0,256
1523093557,0,512
1523108731,0,256
1523111603,1280,0
1523115002,0,256
1523117719,0,256
1523131202,0,256
1523146535,0,256
